post_id	meta_key	meta_value
7839	_regular_price	590
7844	_regular_price	845
7850	_regular_price	700
7851	_regular_price	2600
7841	_regular_price	170
7887	_regular_price	270
7867	_regular_price	60
7889	_regular_price	440
7897	_regular_price	270
7891	_regular_price	671
7892	_regular_price	2364
7893	_regular_price	270
7894	_regular_price	671
7895	_regular_price	2364
7938	_regular_price	48
7939	_regular_price	75
7923	_regular_price	55
7924	_regular_price	71
7925	_regular_price	118
7940	_regular_price	100
7942	_regular_price	120
15269	_regular_price	390
15278	_regular_price	480
7951	_regular_price	785
7953	_regular_price	1300
7958	_regular_price	318
7956	_regular_price	839
7963	_regular_price	258
7965	_regular_price	258
7967	_regular_price	258
7976	_regular_price	245
7978	_regular_price	245
7979	_regular_price	245
7981	_regular_price	185
7984	_regular_price	260
7966	_regular_price	1498
7987	_regular_price	185
7989	_regular_price	745
7995	_regular_price	239
7997	_regular_price	514
7999	_regular_price	690
8002	_regular_price	1070
8010	_regular_price	65
8012	_regular_price	305
8014	_regular_price	139
8016	_regular_price	290
8019	_regular_price	130
8025	_regular_price	288
8026	_regular_price	508
8007	_regular_price	288
8028	_regular_price	42
8030	_regular_price	865
8005	_regular_price	470
7993	_regular_price	398
8034	_regular_price	150
8036	_regular_price	150
8033	_regular_price	449
8041	_regular_price	215
8045	_regular_price	550
8051	_regular_price	165
8056	_regular_price	99
8059	_regular_price	226
8066	_regular_price	120
8068	_regular_price	120
8069	_regular_price	180
8073	_regular_price	459
8081	_regular_price	195
8085	_regular_price	380
8082	_regular_price	36
8091	_regular_price	4930
8093	_regular_price	929
8090	_regular_price	185
8665	_regular_price	60
8099	_regular_price	665
8101	_regular_price	2200
8107	_regular_price	1283
8109	_regular_price	163
8113	_regular_price	142
8115	_regular_price	114
8117	_regular_price	100
8249	_regular_price	448
8127	_regular_price	59
8128	_regular_price	63
8129	_regular_price	91
8130	_regular_price	113
8131	_regular_price	140
8132	_regular_price	149
8133	_regular_price	187
8134	_regular_price	248
8136	_regular_price	100
8138	_regular_price	107
8140	_regular_price	123
8144	_regular_price	97
8146	_regular_price	148
8148	_regular_price	79
8151	_regular_price	125
8153	_regular_price	120
8157	_regular_price	189
8160	_regular_price	179
8162	_regular_price	131
8164	_regular_price	99
8166	_regular_price	118
8167	_regular_price	110
8171	_regular_price	87
8172	_regular_price	320
8173	_regular_price	320
8174	_regular_price	320
8175	_regular_price	320
8176	_regular_price	320
8177	_regular_price	320
8178	_regular_price	320
8179	_regular_price	320
8180	_regular_price	320
8181	_regular_price	320
8183	_regular_price	320
8184	_regular_price	1059
8185	_regular_price	320
8182	_regular_price	90
8189	_regular_price	95
8191	_regular_price	120
8192	_regular_price	655
8194	_regular_price	142
8197	_regular_price	542
8199	_regular_price	349
8202	_regular_price	200
8208	_regular_price	245
8214	_regular_price	965
8209	_regular_price	295
8212	_regular_price	295
8027	_regular_price	295
8217	_regular_price	145
8221	_regular_price	160
8224	_regular_price	190
8229	_regular_price	50
8233	_regular_price	110
8234	_regular_price	110
8235	_regular_price	110
8236	_regular_price	110
8237	_regular_price	110
8238	_regular_price	113
8239	_regular_price	115
8240	_regular_price	140
8241	_regular_price	148
8243	_regular_price	190
8244	_regular_price	215
8245	_regular_price	229
8246	_regular_price	245
8248	_regular_price	350
8257	_regular_price	1059
8258	_regular_price	320
8263	_regular_price	259
8266	_regular_price	299
8270	_regular_price	249
8272	_regular_price	199
8273	_regular_price	265
8277	_regular_price	235
8278	_regular_price	18.90
8290	_regular_price	115
8300	_regular_price	25
8303	_regular_price	170
8305	_regular_price	195
8314	_regular_price	575
8318	_regular_price	499
8321	_regular_price	399
8323	_regular_price	70
8325	_regular_price	75
8326	_regular_price	110
8328	_regular_price	79
8331	_regular_price	135
8332	_regular_price	125
8333	_regular_price	125
8335	_regular_price	145
8337	_regular_price	135
8343	_regular_price	135
8347	_regular_price	169
8349	_regular_price	60
8352	_regular_price	69
8354	_regular_price	79
8351	_regular_price	33
8357	_regular_price	139
8358	_regular_price	220
8359	_regular_price	558
8361	_regular_price	458
8363	_regular_price	275
8356	_regular_price	225
8370	_regular_price	125
12188	_regular_price	1140
8375	_regular_price	140
8373	_regular_price	598
8380	_regular_price	499
8383	_regular_price	180
8385	_regular_price	340
8388	_regular_price	260
8390	_regular_price	110
8382	_regular_price	380
8396	_regular_price	140
8399	_regular_price	120
8394	_regular_price	325
8401	_regular_price	150
8403	_regular_price	75
8404	_regular_price	230
8402	_regular_price	194
8409	_regular_price	325
8410	_regular_price	194
8418	_regular_price	190
8419	_regular_price	1850
8424	_regular_price	1850
8415	_regular_price	80
8431	_regular_price	120
8433	_regular_price	140
8435	_regular_price	140
8439	_regular_price	98
8440	_regular_price	120
8441	_regular_price	362
8442	_regular_price	110
8445	_regular_price	90
8450	_regular_price	313
8451	_regular_price	190
8452	_regular_price	430
8453	_regular_price	195
8454	_regular_price	400
8456	_regular_price	493
8458	_regular_price	322
8459	_regular_price	180
8461	_regular_price	493
8462	_regular_price	320
8464	_regular_price	130
8465	_regular_price	220
8467	_regular_price	180
8469	_regular_price	120
8473	_regular_price	120
8475	_regular_price	35
8478	_regular_price	50
8480	_regular_price	350
8482	_regular_price	155
8490	_regular_price	30
8507	_regular_price	495
8528	_regular_price	650
8530	_regular_price	365
15926	_regular_price	3.50
8533	_regular_price	65
8541	_regular_price	360
8543	_regular_price	100
8549	_regular_price	1575
8545	_regular_price	2500
8553	_regular_price	180
8555	_regular_price	40
8557	_regular_price	1560
8559	_regular_price	6
8562	_regular_price	7
8561	_regular_price	504
8566	_regular_price	7
8569	_regular_price	95
8570	_regular_price	956
8572	_regular_price	100
8575	_regular_price	550
8577	_regular_price	550
8578	_regular_price	408
8579	_regular_price	247
8581	_regular_price	247
8582	_regular_price	256
8584	_regular_price	256
8538	_regular_price	210
8592	_regular_price	60
8594	_regular_price	30
8597	_regular_price	30
8601	_regular_price	60
8590	_regular_price	100
8603	_regular_price	80
8606	_regular_price	70
8609	_regular_price	70
8610	_regular_price	325
8611	_regular_price	45
8614	_regular_price	75
8618	_regular_price	301
8619	_regular_price	228
8620	_regular_price	151
8621	_regular_price	99
8622	_regular_price	95
8623	_regular_price	92
8624	_regular_price	430
8626	_regular_price	670
8628	_regular_price	1746
8631	_regular_price	190
8630	_regular_price	100
8635	_regular_price	42
8634	_regular_price	89
8639	_regular_price	159
8640	_regular_price	70
8641	_regular_price	90
8643	_regular_price	630
8645	_regular_price	180
8646	_regular_price	228
8650	_regular_price	325
8655	_regular_price	390
8666	_regular_price	160
8667	_regular_price	149
8668	_regular_price	55
8664	_regular_price	21
8671	_regular_price	400
8673	_regular_price	120
8676	_regular_price	50
8679	_regular_price	330
8682	_regular_price	50
8684	_regular_price	90
8688	_regular_price	85
8690	_regular_price	75
8691	_regular_price	160
8694	_regular_price	205
8696	_regular_price	49
8697	_regular_price	1160
8700	_regular_price	190
8703	_regular_price	300
8708	_regular_price	1195
8710	_regular_price	189
8712	_regular_price	232
8713	_regular_price	480
8715	_regular_price	69
8720	_regular_price	136
8722	_regular_price	170
8723	_regular_price	204
8724	_regular_price	255
8719	_regular_price	170
8728	_regular_price	129
8732	_regular_price	86
8735	_regular_price	50
8736	_regular_price	45
8737	_regular_price	40
8741	_regular_price	60
8743	_regular_price	45
8744	_regular_price	45
8745	_regular_price	45
8746	_regular_price	45
8748	_regular_price	45
8749	_regular_price	45
8752	_regular_price	45
8753	_regular_price	45
8754	_regular_price	45
8755	_regular_price	45
8757	_regular_price	45
8740	_regular_price	523
8760	_regular_price	118
8762	_regular_price	130
8764	_regular_price	65
8766	_regular_price	490
8849	_regular_price	40
8780	_regular_price	82
8781	_regular_price	89
8782	_regular_price	115
8789	_regular_price	75
8788	_regular_price	70
8785	_regular_price	55
8772	_regular_price	80
8798	_regular_price	50
8801	_regular_price	50
8802	_regular_price	50
8805	_regular_price	50
8811	_regular_price	50
8812	_regular_price	40
8815	_regular_price	50
8825	_regular_price	40
8826	_regular_price	55
8827	_regular_price	55
8829	_regular_price	59
8840	_regular_price	55
8841	_regular_price	55
8842	_regular_price	59
8852	_regular_price	70
9776	_regular_price	185
8856	_regular_price	75
8857	_regular_price	80
8864	_regular_price	50
8867	_regular_price	50
8868	_regular_price	50
8869	_regular_price	50
8870	_regular_price	50
8871	_regular_price	50
8872	_regular_price	50
8865	_regular_price	50
8887	_regular_price	50
8879	_regular_price	25
8894	_regular_price	55
8895	_regular_price	55
8896	_regular_price	55
8897	_regular_price	55
8898	_regular_price	55
8899	_regular_price	55
8901	_regular_price	55
8910	_regular_price	2550
8913	_regular_price	745
8915	_regular_price	650
8916	_regular_price	2030
8920	_regular_price	1400
8923	_regular_price	700
12415	_regular_price	225
8928	_regular_price	60
8930	_regular_price	30
8932	_regular_price	15
8934	_regular_price	445
8936	_regular_price	405
8939	_regular_price	40
8942	_regular_price	45
8944	_regular_price	45
8948	_regular_price	45
8945	_regular_price	45
8951	_regular_price	290
8954	_regular_price	320
8958	_regular_price	180
8962	_regular_price	290
8967	_regular_price	419
8971	_regular_price	90
8973	_regular_price	58
8976	_regular_price	310
8980	_regular_price	230
8983	_regular_price	270
8985	_regular_price	60
8988	_regular_price	32
8990	_regular_price	2.80
8994	_regular_price	249.75
8995	_regular_price	249.75
8996	_regular_price	249.75
8997	_regular_price	249.75
8998	_regular_price	249.75
8999	_regular_price	249.75
9000	_regular_price	249.75
9003	_regular_price	100
9005	_regular_price	58
9007	_regular_price	1290
9010	_regular_price	875
9017	_regular_price	349
9021	_regular_price	1950
9023	_regular_price	650
9922	_regular_price	299
9032	_regular_price	15
9033	_regular_price	18
9034	_regular_price	24
9036	_regular_price	750
9037	_regular_price	1050
9038	_regular_price	1129
9040	_regular_price	130
9042	_regular_price	110
9045	_regular_price	750
9048	_regular_price	175
9051	_regular_price	450
9053	_regular_price	100
9054	_regular_price	450
9056	_regular_price	190
9061	_regular_price	3
9068	_regular_price	532
9077	_regular_price	145
9078	_regular_price	179
9082	_regular_price	96
9084	_regular_price	169
9090	_regular_price	180
9092	_regular_price	215
9094	_regular_price	410
9096	_regular_price	795
9098	_regular_price	57
9100	_regular_price	220
9102	_regular_price	50
9105	_regular_price	200
9106	_regular_price	80
9108	_regular_price	20
9110	_regular_price	13
9113	_regular_price	13
9116	_regular_price	15
9118	_regular_price	15
9117	_regular_price	15
9114	_regular_price	13
9119	_regular_price	15
9122	_regular_price	25
9124	_regular_price	25
9129	_regular_price	25
9132	_regular_price	80
9136	_regular_price	60
9140	_regular_price	39
9141	_regular_price	39
9142	_regular_price	39
9143	_regular_price	39
9138	_regular_price	39
9144	_regular_price	110
9146	_regular_price	215
9149	_regular_price	65
9152	_regular_price	28
9158	_regular_price	120
9159	_regular_price	146
9160	_regular_price	169
9161	_regular_price	95
9165	_regular_price	178
9170	_regular_price	100
9174	_regular_price	65
9179	_regular_price	57
9180	_regular_price	68
9181	_regular_price	70
9182	_regular_price	799
9188	_regular_price	575
9175	_regular_price	945
9191	_regular_price	300
9193	_regular_price	200
9197	_regular_price	150
9203	_regular_price	155
9206	_regular_price	160
9207	_regular_price	190
10097	_regular_price	120
10095	_regular_price	120
10099	_regular_price	100
9222	_regular_price	740
9217	_regular_price	200
9225	_regular_price	196
9227	_regular_price	232
9226	_regular_price	115
9232	_regular_price	82.5
9233	_regular_price	120
9234	_regular_price	30.8
9236	_regular_price	49.5
9239	_regular_price	740
9237	_regular_price	41.8
9240	_regular_price	104.5
9241	_regular_price	137.5
9243	_regular_price	125
9244	_regular_price	220
9247	_regular_price	355
9246	_regular_price	280
12214	_regular_price	1700
12211	_regular_price	1040
9279	_regular_price	49
9281	_regular_price	48
9284	_regular_price	26
9287	_regular_price	22
9289	_regular_price	120
9291	_regular_price	202
9293	_regular_price	277
9300	_regular_price	271
9301	_regular_price	69
9309	_regular_price	198
9311	_regular_price	398
9312	_regular_price	550
9313	_regular_price	730
9315	_regular_price	305
9316	_regular_price	430
9299	_regular_price	366
9298	_regular_price	322
9297	_regular_price	376
9318	_regular_price	426
9308	_regular_price	130
9306	_regular_price	65
9305	_regular_price	49
9325	_regular_price	1170
9324	_regular_price	390
9323	_regular_price	306
9322	_regular_price	249
9321	_regular_price	119
9307	_regular_price	98
9310	_regular_price	195
9327	_regular_price	129
9329	_regular_price	185
9332	_regular_price	205.0000
9336	_regular_price	145
9338	_regular_price	229
9340	_regular_price	392
9342	_regular_price	392
9347	_regular_price	215
9349	_regular_price	170
9350	_regular_price	432
9355	_regular_price	90
9356	_regular_price	90
9357	_regular_price	90
9359	_regular_price	150
9361	_regular_price	130
9358	_regular_price	225
9366	_regular_price	90
9369	_regular_price	130
9371	_regular_price	380
9376	_regular_price	70
9380	_regular_price	130
9382	_regular_price	50
9387	_regular_price	50
9390	_regular_price	27
9393	_regular_price	38
9398	_regular_price	145
9399	_regular_price	32
9402	_regular_price	485
9391	_regular_price	128
9414	_regular_price	80
9415	_regular_price	130
9416	_regular_price	32
9417	_regular_price	32
9419	_regular_price	225
9421	_regular_price	300
9422	_regular_price	320
9424	_regular_price	240
9426	_regular_price	220
9428	_regular_price	390
9430	_regular_price	290
9434	_regular_price	140
9440	_regular_price	79
9442	_regular_price	359
9444	_regular_price	300
9446	_regular_price	106
9448	_regular_price	800
9450	_regular_price	70
9452	_regular_price	90
9458	_regular_price	99
9459	_regular_price	418
9461	_regular_price	480
9464	_regular_price	420
9466	_regular_price	550
9468	_regular_price	18
9467	_regular_price	65
9470	_regular_price	190
9474	_regular_price	190
9476	_regular_price	200
9478	_regular_price	190
9480	_regular_price	190
9482	_regular_price	60
9484	_regular_price	185
9486	_regular_price	51
9488	_regular_price	1200
9491	_regular_price	800
9493	_regular_price	1400
9494	_regular_price	1000
9496	_regular_price	900
9499	_regular_price	900
9501	_regular_price	228
9503	_regular_price	920
9505	_regular_price	40
9507	_regular_price	50
9508	_regular_price	60
9511	_regular_price	70
9512	_regular_price	70
9514	_regular_price	86
9516	_regular_price	52
9518	_regular_price	60
9520	_regular_price	56
9521	_regular_price	53
9522	_regular_price	105
9528	_regular_price	65
9531	_regular_price	70
9533	_regular_price	70
9530	_regular_price	325
9538	_regular_price	65
9540	_regular_price	65
9543	_regular_price	65
9544	_regular_price	65
9546	_regular_price	100
9548	_regular_price	100
9550	_regular_price	105
9552	_regular_price	60
9553	_regular_price	60
9556	_regular_price	60
9559	_regular_price	60
9561	_regular_price	80
9567	_regular_price	100
9568	_regular_price	80
9569	_regular_price	80
9570	_regular_price	80
9571	_regular_price	105
9579	_regular_price	60
9583	_regular_price	129
9585	_regular_price	55
9587	_regular_price	90
9591	_regular_price	90
9592	_regular_price	120
9595	_regular_price	120
9602	_regular_price	80
9604	_regular_price	120
9610	_regular_price	80
9612	_regular_price	80
9613	_regular_price	80
9614	_regular_price	80
9616	_regular_price	80
9619	_regular_price	100
9634	_regular_price	80
9635	_regular_price	120
9637	_regular_price	120
9638	_regular_price	150
9639	_regular_price	150
9640	_regular_price	150
9641	_regular_price	150
9642	_regular_price	150
9643	_regular_price	150
9644	_regular_price	260
9646	_regular_price	270
9649	_regular_price	112
9651	_regular_price	360
9653	_regular_price	400
9655	_regular_price	500
9657	_regular_price	96
9659	_regular_price	85
9660	_regular_price	120
9663	_regular_price	150
9666	_regular_price	120
9668	_regular_price	295
9670	_regular_price	100
9676	_regular_price	250
9680	_regular_price	175
9682	_regular_price	195
9684	_regular_price	330
9687	_regular_price	105
9689	_regular_price	420
9691	_regular_price	532
9693	_regular_price	530
9699	_regular_price	360
9704	_regular_price	140
9706	_regular_price	120
9708	_regular_price	120
9710	_regular_price	240
9712	_regular_price	130
9717	_regular_price	85
9713	_regular_price	85
9718	_regular_price	100
9722	_regular_price	76
9724	_regular_price	76
9727	_regular_price	140
9732	_regular_price	146
9729	_regular_price	95
9739	_regular_price	70
9742	_regular_price	99
9744	_regular_price	99
9750	_regular_price	510
9755	_regular_price	32
9756	_regular_price	35
9757	_regular_price	37
9758	_regular_price	45
9759	_regular_price	55
9760	_regular_price	57
9761	_regular_price	253
9763	_regular_price	321
9765	_regular_price	136
9767	_regular_price	741
9769	_regular_price	883
9772	_regular_price	545
8854	_regular_price	89
8858	_regular_price	82
8790	_regular_price	75
9774	_regular_price	50
9778	_regular_price	185.0000
8860	_regular_price	115
9773	_regular_price	99
9782	_regular_price	70
9784	_regular_price	80
9790	_regular_price	512
9792	_regular_price	240
9796	_regular_price	280
9799	_regular_price	448
9802	_regular_price	280
9804	_regular_price	110
9806	_regular_price	180
9808	_regular_price	220
9811	_regular_price	340
9813	_regular_price	650
9816	_regular_price	448
9818	_regular_price	448
9823	_regular_price	180
9824	_regular_price	98
9826	_regular_price	70
9828	_regular_price	70
9830	_regular_price	70
9832	_regular_price	70
9836	_regular_price	200
9839	_regular_price	280
9841	_regular_price	150
9843	_regular_price	290
9852	_regular_price	68
9851	_regular_price	118
9850	_regular_price	158
9849	_regular_price	278
9848	_regular_price	478
9845	_regular_price	204
9854	_regular_price	100
9856	_regular_price	148
9859	_regular_price	160
9861	_regular_price	150
9866	_regular_price	95
9867	_regular_price	120
9869	_regular_price	153
9871	_regular_price	230
9873	_regular_price	38
9875	_regular_price	72
9877	_regular_price	454
9879	_regular_price	1481
9881	_regular_price	230
9883	_regular_price	112
9885	_regular_price	112
9887	_regular_price	170
9889	_regular_price	150
9892	_regular_price	180
9895	_regular_price	90
9897	_regular_price	239
9899	_regular_price	130
9902	_regular_price	129
9904	_regular_price	235
9906	_regular_price	175
9908	_regular_price	129
9910	_regular_price	274
9912	_regular_price	250
9915	_regular_price	290
9919	_regular_price	187
9924	_regular_price	220
9926	_regular_price	230
9928	_regular_price	120
9930	_regular_price	140
9931	_regular_price	30.0000
9934	_regular_price	220
9937	_regular_price	120
9939	_regular_price	140
9941	_regular_price	70
9943	_regular_price	70
9945	_regular_price	105
9947	_regular_price	110
9949	_regular_price	112
9953	_regular_price	215
9954	_regular_price	245
9957	_regular_price	50
9960	_regular_price	200
9962	_regular_price	380
9964	_regular_price	165.0000
9965	_regular_price	130
9968	_regular_price	85
9973	_regular_price	85
9975	_regular_price	95
9977	_regular_price	150
9979	_regular_price	270
9981	_regular_price	150
9983	_regular_price	140
9985	_regular_price	70
9987	_regular_price	70
9989	_regular_price	250
9991	_regular_price	99
9993	_regular_price	220
10000	_regular_price	290
9995	_regular_price	2580
10002	_regular_price	330
10004	_regular_price	2550
10010	_regular_price	120
10017	_regular_price	1105
10020	_regular_price	195
10022	_regular_price	529
10026	_regular_price	694
10028	_regular_price	135
10030	_regular_price	190
10033	_regular_price	270
10036	_regular_price	120
10039	_regular_price	70
10041	_regular_price	300
10043	_regular_price	250
10045	_regular_price	80
10046	_regular_price	70
10051	_regular_price	95
10053	_regular_price	85
10059	_regular_price	120
10063	_regular_price	165
10065	_regular_price	99
9698	_regular_price	30
10072	_regular_price	100
10074	_regular_price	155
10082	_regular_price	150
10086	_regular_price	141
10087	_regular_price	175
10089	_regular_price	124
10091	_regular_price	245
10093	_regular_price	110
10103	_regular_price	70
10107	_regular_price	70
10098	_regular_price	1488
10111	_regular_price	99
10116	_regular_price	175
10117	_regular_price	220
10118	_regular_price	146
10113	_regular_price	180
10120	_regular_price	110
10123	_regular_price	23
10125	_regular_price	240
10127	_regular_price	240
10132	_regular_price	280
10134	_regular_price	300
10138	_regular_price	270
10141	_regular_price	300
10146	_regular_price	499
10131	_regular_price	432
10149	_regular_price	499
10150	_regular_price	539
10152	_regular_price	699
10154	_regular_price	1285
10157	_regular_price	740
10159	_regular_price	400
10161	_regular_price	821
10163	_regular_price	598
10167	_regular_price	927
10169	_regular_price	3890
10171	_regular_price	599
10174	_regular_price	1080
10177	_regular_price	550
10181	_regular_price	549
10183	_regular_price	390
10185	_regular_price	450
10186	_regular_price	400
10188	_regular_price	1900
10190	_regular_price	1160
10192	_regular_price	225
10194	_regular_price	260
10199	_regular_price	690
10200	_regular_price	690
10214	_regular_price	724
10215	_regular_price	1085
10217	_regular_price	1449
10209	_regular_price	1
10220	_regular_price	1000
10222	_regular_price	159
10236	_regular_price	100
10243	_regular_price	749
10247	_regular_price	3190
10250	_regular_price	5920
10251	_regular_price	10
4641	_regular_price	415
10264	_regular_price	139
10268	_regular_price	115
10278	_regular_price	148
10282	_regular_price	256
10284	_regular_price	390
10285	_regular_price	567
10286	_regular_price	1996
10288	_regular_price	148
10302	_regular_price	475
10312	_regular_price	145
10317	_regular_price	204
10323	_regular_price	260
10335	_regular_price	45
8103	_regular_price	119
10339	_regular_price	146
10342	_regular_price	134
10348	_regular_price	450
10350	_regular_price	405
10352	_regular_price	102
10355	_regular_price	120
10358	_regular_price	35
10361	_regular_price	25
10362	_regular_price	95
10366	_regular_price	125
10368	_regular_price	879
10372	_regular_price	545
10373	_regular_price	490
10375	_regular_price	390
10384	_regular_price	399
10388	_regular_price	422
10389	_regular_price	282
10398	_regular_price	177
10414	_regular_price	945
10426	_regular_price	60
10428	_regular_price	70
10429	_regular_price	90
10430	_regular_price	110
10434	_regular_price	79
10436	_regular_price	90
10442	_regular_price	135
10445	_regular_price	275
10446	_regular_price	130
10447	_regular_price	120
10449	_regular_price	349
10451	_regular_price	130
10454	_regular_price	140
10456	_regular_price	140
10457	_regular_price	800
10467	_regular_price	895
10468	_regular_price	895
10462	_regular_price	895
10476	_regular_price	77
10478	_regular_price	380
10483	_regular_price	479
10487	_regular_price	445
10489	_regular_price	210
10496	_regular_price	190
10505	_regular_price	170
10506	_regular_price	220
10508	_regular_price	170
10509	_regular_price	428
10510	_regular_price	410
10514	_regular_price	90
10515	_regular_price	90
10523	_regular_price	33
10526	_regular_price	43
10529	_regular_price	540
10532	_regular_price	90
10533	_regular_price	105
10535	_regular_price	479
10541	_regular_price	479
9674	_regular_price	210
10553	_regular_price	316
10559	_regular_price	99
10562	_regular_price	245
10565	_regular_price	417
10577	_regular_price	340
10580	_regular_price	449
10589	_regular_price	485
10594	_regular_price	705
10605	_regular_price	227
10609	_regular_price	820
10612	_regular_price	690
10614	_regular_price	350
10617	_regular_price	8
10619	_regular_price	530
10622	_regular_price	685
10627	_regular_price	190
10632	_regular_price	99
10637	_regular_price	120
10641	_regular_price	61
10643	_regular_price	360
10650	_regular_price	180
10656	_regular_price	205
10657	_regular_price	479
10662	_regular_price	630
10663	_regular_price	770
10664	_regular_price	35
10666	_regular_price	48
10668	_regular_price	80
10677	_regular_price	180
10679	_regular_price	167
10681	_regular_price	10
10688	_regular_price	350
10693	_regular_price	35
10699	_regular_price	56
10701	_regular_price	70
10702	_regular_price	749
10707	_regular_price	265
10709	_regular_price	476
10715	_regular_price	356
10717	_regular_price	430
10725	_regular_price	575
10731	_regular_price	320
10735	_regular_price	255
10738	_regular_price	340
10747	_regular_price	640
10749	_regular_price	1525
10756	_regular_price	1950
10765	_regular_price	205
10768	_regular_price	275
10769	_regular_price	315
10770	_regular_price	345
10771	_regular_price	100
10775	_regular_price	1050
10787	_regular_price	1060
10789	_regular_price	165
10790	_regular_price	345
10792	_regular_price	50
10799	_regular_price	45
10802	_regular_price	869
10807	_regular_price	728
10811	_regular_price	556
10816	_regular_price	435
10829	_regular_price	140
10828	_regular_price	140
10827	_regular_price	140
10833	_regular_price	360
10837	_regular_price	690
10847	_regular_price	158
10850	_regular_price	435
10856	_regular_price	650
10862	_regular_price	1890
10872	_regular_price	699
10880	_regular_price	395
10886	_regular_price	385
10894	_regular_price	385
10895	_regular_price	385
10897	_regular_price	150
10902	_regular_price	75
10906	_regular_price	99
10912	_regular_price	135
10913	_regular_price	95
10917	_regular_price	275
10922	_regular_price	135
10927	_regular_price	435
10931	_regular_price	378
10944	_regular_price	1240
10946	_regular_price	1040
10950	_regular_price	460
10953	_regular_price	570
10957	_regular_price	169
10963	_regular_price	425
10971	_regular_price	455
10977	_regular_price	60
10981	_regular_price	696
10995	_regular_price	945
10996	_regular_price	275
10998	_regular_price	379
10999	_regular_price	558
11000	_regular_price	1595
11003	_regular_price	140
11007	_regular_price	300
11011	_regular_price	280
11018	_regular_price	280
11021	_regular_price	380
11026	_regular_price	1950
11034	_regular_price	375
11041	_regular_price	1365
11039	_regular_price	299
11050	_regular_price	1065
11056	_regular_price	785
11061	_regular_price	785
11066	_regular_price	165
11069	_regular_price	107
11072	_regular_price	54
11076	_regular_price	53
11082	_regular_price	88
11090	_regular_price	400
11104	_regular_price	165
11107	_regular_price	165
11108	_regular_price	125
11117	_regular_price	175
11119	_regular_price	65
11125	_regular_price	100
11127	_regular_price	240
11129	_regular_price	165
11132	_regular_price	70
11137	_regular_price	143
11139	_regular_price	132
11140	_regular_price	160
11143	_regular_price	280
11148	_regular_price	180
11152	_regular_price	139
11165	_regular_price	459
11174	_regular_price	350
11184	_regular_price	365
11190	_regular_price	100
11196	_regular_price	599
11203	_regular_price	899
11223	_regular_price	160
11224	_regular_price	149
11228	_regular_price	149
11234	_regular_price	120
11244	_regular_price	43
11256	_regular_price	240
11264	_regular_price	287
11265	_regular_price	365
11266	_regular_price	466
11272	_regular_price	105
11273	_regular_price	165
11274	_regular_price	225
11289	_regular_price	240
11296	_regular_price	120
11301	_regular_price	120
11303	_regular_price	170
11312	_regular_price	610
11319	_regular_price	448
11324	_regular_price	630
11331	_regular_price	769
11338	_regular_price	485
11344	_regular_price	225
11351	_regular_price	528
11358	_regular_price	590
11373	_regular_price	280
11376	_regular_price	275
11379	_regular_price	310
11393	_regular_price	2390
4875	_regular_price	209
8500	_regular_price	30
8499	_regular_price	30
8498	_regular_price	30
8497	_regular_price	30
8496	_regular_price	30
8495	_regular_price	30
8494	_regular_price	30
11420	_regular_price	30
11421	_regular_price	30
11422	_regular_price	30
11423	_regular_price	30
11424	_regular_price	229
11430	_regular_price	200
11434	_regular_price	350
11436	_regular_price	50
11441	_regular_price	235
11443	_regular_price	299
11446	_regular_price	150
11450	_regular_price	369
11454	_regular_price	205
11456	_regular_price	745
11468	_regular_price	96
11471	_regular_price	44
11480	_regular_price	799
11497	_regular_price	55
11498	_regular_price	55
11499	_regular_price	55
11500	_regular_price	55
11501	_regular_price	55
11502	_regular_price	55
8889	_regular_price	50
11510	_regular_price	460
11516	_regular_price	210
11519	_regular_price	269
11527	_regular_price	540
11529	_regular_price	2315
11535	_regular_price	195
11536	_regular_price	250
11540	_regular_price	490
11543	_regular_price	320
11549	_regular_price	280
11550	_regular_price	1159
11558	_regular_price	260
11560	_regular_price	180
11563	_regular_price	180
11567	_regular_price	249
11572	_regular_price	525
11574	_regular_price	599
11579	_regular_price	226
11582	_regular_price	190
11584	_regular_price	294
11577	_regular_price	599
11589	_regular_price	495
11594	_regular_price	440
11600	_regular_price	229
11604	_regular_price	47
11605	_regular_price	22
11609	_regular_price	25
11610	_regular_price	30
11611	_regular_price	18
11613	_regular_price	10
11614	_regular_price	8
11615	_regular_price	89
11616	_regular_price	629
11618	_regular_price	685
11624	_regular_price	469
11625	_regular_price	470
11629	_regular_price	470
11633	_regular_price	820
11635	_regular_price	1026
11645	_regular_price	159
11649	_regular_price	780
11651	_regular_price	780
11648	_regular_price	780
11656	_regular_price	99
11658	_regular_price	679
11663	_regular_price	2.20
11669	_regular_price	20
11671	_regular_price	25
11676	_regular_price	235
11679	_regular_price	249
11684	_regular_price	269
11686	_regular_price	478
11688	_regular_price	663
11689	_regular_price	152
11692	_regular_price	70
11694	_regular_price	140
11697	_regular_price	1090
11701	_regular_price	250
11703	_regular_price	95
11705	_regular_price	125
11708	_regular_price	110
11709	_regular_price	55
9276	_regular_price	10
11718	_regular_price	990
16446	_regular_price	169
16445	_regular_price	120
16444	_regular_price	146
11725	_regular_price	1989
11743	_regular_price	179
11746	_regular_price	210
11752	_regular_price	210
11755	_regular_price	50
11761	_regular_price	330
11763	_regular_price	330
11764	_regular_price	430
11766	_regular_price	430
